id,componentId,componentType,currentStatus,lastCompletedProcess,nextProcess,processStatus,percentComplete,completedAt,designUrl,workstation,teamLead,dateshipped,datedelivered,componentsqft,projectId,Level,createdAt,maxHeight,maxWidth,sequence,updatedAt,weight
bb9f405f-c4f4-4d18-ad08-96c825caeeed, W-0:39,Interior Wall ,Delivered,Ship,,Complete,100,3/10/25,,,Andres,3/19/25,3/19/25,44,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
7942b4f5-801d-4e7b-b7c3-6735138bd11f,F- 6B,Floor Panel,Delivered,Ship,,Complete,100,6/27/24,,,,8/8/24,8/8/24,91,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
69a9895b-766e-422c-a025-9c90a337b06d,F-1,Floor Panel,Delivered,Ship,,Complete,100,6/20/24,,,,8/8/24,8/8/24,87,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
4c005536-7fd7-46af-93ce-749fd86b93de,F-1,Floor Panel,Delivered,Ship,,Complete,100,12/5/24,,,,5/5/25,5/5/25,299,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
f4c79c15-d7fe-4d87-ba91-c13abc05f348,F-1,Floor Panel,Delivered,Ship,,Complete,100,10/9/24,,,,2/5/25,2/5/25,300,TEK-018-ASPENGLENSD-5,,22:03.7,,,,7/16/25 00:00,
8c88b7b5-b1a9-49b3-a7b9-9878d1d1d814,F-1,Floor Panel,Delivered,Ship,,Complete,100,8/16/24,,,,10/31/24,10/31/24,228,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
f1d37bd0-c1a1-4637-a0a5-81044e29a817,F-1 ,Floor Panel,Delivered,Ship,,Complete,100,3/14/25,,,Andres,3/28/25,3/28/25,30,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
d3576890-1f1e-4459-bfef-69f6751eba96,F-10,Floor Panel,Delivered,Ship,,Complete,100,6/25/24,,,,8/8/24,8/8/24,360,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
a00add41-0615-4f0b-9df4-030067a8a708,F-10,Floor Panel,Delivered,Ship,,Complete,100,12/3/24,,,,5/5/25,5/5/25,216,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
604634a3-6446-4abf-a750-3d0658e30869,F-10,Floor Panel,Delivered,Ship,,Complete,100,10/14/24,,,,2/5/25,2/5/25,371,TEK-018-ASPENGLENSD-5,,22:03.7,,,,7/16/25 00:00,
2e054a4b-b83e-47c8-85f5-dd391c07cb21,F-10,Floor Panel,Delivered,Ship,,Complete,100,8/13/24,,,,10/28/24,10/28/24,295,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
c91df47c-fbeb-43be-8870-ab3cec77df8e,F-11,Floor Panel,Delivered,Ship,,Complete,100,6/26/24,,,,8/8/24,8/8/24,360,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
5cb3e5d8-c7ae-46cb-848b-f5021177fdb4,F-11,Floor Panel,Delivered,Ship,,Complete,100,12/5/24,,,,5/5/25,5/5/25,170,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
0e6763dc-8628-4691-b321-5226d06887e4,F-11,Floor Panel,Delivered,Ship,,Complete,100,10/10/24,,,,2/5/25,2/5/25,338,TEK-018-ASPENGLENSD-5,,22:03.7,,,,7/16/25 00:00,
2c3f524b-43b1-4922-bd56-1bb97f154aee,F-11,Floor Panel,Delivered,Ship,,Complete,100,8/8/24,,,,10/28/24,10/28/24,223,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
25aa72f8-918d-4af5-a7f6-0e57df15bf20,F-11,Floor Panel,Delivered,Ship,,Complete,100,3/19/25,,,Andres,3/28/25,3/28/25,266,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
4e58dcc1-737f-4327-a854-a5e22278be95,F-11A,Floor Panel,Delivered,Ship,,Complete,100,12/5/24,,,,5/5/25,5/5/25,144,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
74a5726c-545c-43d0-9aa5-3f7f7b9aae8e,F-11A,Floor Panel,Delivered,Ship,,Complete,100,8/12/24,,,,10/28/24,10/28/24,126,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
729a80bf-0980-4c09-b8d6-a77f7cbb9e1a,F-12,Floor Panel,Delivered,Ship,,Complete,100,12/3/24,,,,5/5/25,5/5/25,264,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
44b1a6c5-4483-409c-b688-5921f4c527c7,F-12,Floor Panel,Delivered,Ship,,Complete,100,10/11/24,,,,2/5/25,2/5/25,157,TEK-018-ASPENGLENSD-5,,22:03.7,,,,7/16/25 00:00,
eed5dad0-ee0b-477d-b173-e761c8b0a0ad,F-12,Floor Panel,Delivered,Ship,,Complete,100,8/8/24,,,,10/28/24,10/28/24,222,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
3eebe256-d483-402f-acec-020aecb3f6fc,F-12,Floor Panel,Delivered,Ship,,Complete,100,3/19/25,,,Adrian,3/28/25,3/28/25,127,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
3fb10221-b0a8-4670-87f9-06d146e1e0d9,F-13,Floor Panel,Delivered,Ship,,Complete,100,7/2/24,,,,8/8/24,8/8/24,122,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
39c89ef3-f576-440b-bcc2-6c994c23bfd7,F-13,Floor Panel,Delivered,Ship,,Complete,100,12/10/24,,,,5/5/25,5/5/25,40,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
59f8d0db-d52c-4306-af5c-762af7d78afb,F-13,Floor Panel,Delivered,Ship,,Complete,100,10/14/24,,,,2/5/25,2/5/25,88,TEK-018-ASPENGLENSD-5,,22:03.7,,,,7/16/25 00:00,
3e0801c6-64f0-4636-87ba-489f509d7c42,F-13,Floor Panel,Delivered,Ship,,Complete,100,8/8/24,,,,10/28/24,10/28/24,152,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
51deb319-a640-49bb-98cf-e848821bed96,F-13,Floor Panel,Delivered,Ship,,Complete,100,3/20/25,,,Adrian,3/28/25,3/28/25,239,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
a4aa2e39-fc56-4354-a358-b0db0adf3805,F-14,Floor Panel,Delivered,Ship,,Complete,100,6/26/24,,,,8/8/24,8/8/24,108,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
3243a0cf-bdb7-4287-b026-39d7636ac608,F-14,Floor Panel,Delivered,Ship,,Complete,100,12/10/24,,,,5/5/25,5/5/25,84,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
96efa129-3288-4188-951e-9a7c32a3af0c,F-14,Floor Panel,Delivered,Ship,,Complete,100,10/14/24,,,,2/5/25,2/5/25,125,TEK-018-ASPENGLENSD-5,,22:03.7,,,,7/16/25 00:00,
924adc67-b02e-4726-915a-a811643f267e,F-14,Floor Panel,Delivered,Ship,,Complete,100,8/14/24,,,,10/28/24,10/28/24,47,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
9247dc65-9684-41b4-94b4-8b265d642a46,F-14,Floor Panel,Delivered,Ship,,Complete,100,3/20/25,,,Andres,3/28/25,3/28/25,288,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
add28f51-be84-43b4-a263-ceee5ae2b186,F-15,Floor Panel,Delivered,Ship,,Complete,100,6/27/24,,,,8/8/24,8/8/24,122,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
ce81d25a-e02e-4cf8-9d9a-1a013501b533,F-15,Floor Panel,Delivered,Ship,,Complete,100,10/15/24,,,,2/5/25,2/5/25,141,TEK-018-ASPENGLENSD-5,,22:03.7,,,,7/16/25 00:00,
c1855e18-b930-40ca-b3b3-d1b935e3c936,F-16,Floor Panel,Delivered,Ship,,Complete,100,7/8/24,,,,8/8/24,8/8/24,250,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
82c0b80c-a1a3-4683-b220-379833c64a2f,F-16,Floor Panel,Delivered,Ship,,Complete,100,10/15/24,,,,2/5/25,2/5/25,141,TEK-018-ASPENGLENSD-5,,22:03.7,,,,7/16/25 00:00,
56c97114-b829-44ee-a4ae-724e73e13f4e,F-16,Floor Panel,Delivered,Ship,,Complete,100,8/12/24,,,,10/28/24,10/28/24,222,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
3570bb3a-6c5a-4287-a3c4-d2b7ba50caf9,F-16A,Floor Panel,Released for Manufacturing,,Ship,Complete,100,10/21/24,,,,1/0/00,1/0/00,141,TEK-018-ASPENGLENSD-5,,22:03.7,,,,7/16/25 00:00,
61027e5c-cd68-4a9e-b590-6fa5d4ad1169,F-16B,Floor Panel,Delivered,Ship,,Complete,100,10/15/24,,,,2/5/25,2/5/25,17,TEK-018-ASPENGLENSD-5,,22:03.7,,,,7/16/25 00:00,
565ee30c-9ee3-4bcd-ad9e-ad21486f52c7,F-17,Floor Panel,Delivered,Ship,,Complete,100,7/8/24,,,,8/8/24,8/8/24,80,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
54a46819-a87d-4a93-9683-275c540918cc,F-17,Floor Panel,Delivered,Ship,,Complete,100,10/16/24,,,,2/5/25,2/5/25,93,TEK-018-ASPENGLENSD-5,,22:03.7,,,,7/16/25 00:00,
966c92b2-07aa-4e46-aad4-7cdfb0da8d32,F-17,Floor Panel,Delivered,Ship,,Complete,100,8/11/24,,,,10/28/24,10/28/24,140,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
3513d0ba-bb07-42b6-b1e3-f0aac632a6c4,F-17,Floor Panel,Delivered,Ship,,Complete,100,3/21/25,,,Adrian,3/28/25,3/28/25,120,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
ae42458f-8315-4926-9344-bb52feb09f24,F-18,Floor Panel,Delivered,Ship,,Complete,100,7/10/24,,,,8/8/24,8/8/24,312,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
b319a22d-a2ee-4c21-9832-1a4da42e77f5,F-18,Floor Panel,Delivered,Ship,,Complete,100,8/9/24,,,,10/28/24,10/28/24,65,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
671e09a2-d214-4405-b5a4-42c85d83e54e,F-18B,Floor Panel,Delivered,Ship,,Complete,100,3/21/25,,,Adrian,3/28/25,3/28/25,51,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
b08fba54-e791-4009-8a92-72fe38c8e5ad,F-19,Floor Panel,Delivered,Ship,,Complete,100,7/8/24,,,,8/8/24,8/8/24,220,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
d3e6ea67-fc39-4fc3-b7ae-5c0d1d9d178c,F-19,Floor Panel,Delivered,Ship,,Complete,100,8/9/24,,,,10/28/24,10/28/24,168,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
3b0f874c-af40-49eb-a0d3-d61f866767ab,F-19,Floor Panel,Delivered,Ship,,Complete,100,3/24/25,,,Andres,3/28/25,3/28/25,204,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
405a9568-6feb-49d6-a61f-6bebe691761c,F-1A,Floor Panel,Delivered,Ship,,Complete,100,12/3/24,,,,5/5/25,5/5/25,168,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
e8b3208d-71e6-40f8-91a5-e9dc68f90f20,F-1B,Floor Panel,Delivered,Ship,,Complete,100,12/4/24,,,,5/5/25,5/5/25,39,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
35f5864a-ea48-4227-8ca2-20af15a85596,F-2,Floor Panel,Delivered,Ship,,Complete,100,6/21/24,,,,8/8/24,8/8/24,160,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
e60a87c2-6182-4e53-b211-b74db4ca0156,F-2,Floor Panel,Delivered,Ship,,Complete,100,12/5/24,,,,5/5/25,5/5/25,276,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
c789faf7-1adb-4679-97f8-897a1cd4ab47,F-2,Floor Panel,Delivered,Ship,,Complete,100,10/9/24,,,,2/5/25,2/5/25,211,TEK-018-ASPENGLENSD-5,,22:03.7,,,,7/16/25 00:00,
3546ee37-4421-4755-8059-a965e03c5e7b,F-2,Floor Panel,Delivered,Ship,,Complete,100,8/16/24,,,,10/31/24,10/31/24,228,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
a0c9db67-ae88-44f6-b7ab-6db193d9a603,F-2,Floor Panel,Delivered,Ship,,Complete,100,3/14/25,,,Andres,3/28/25,3/28/25,123,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
3f973d53-6e25-4540-afd3-bfe7ae826ff9,F-20,Floor Panel,Delivered,Ship,,Complete,100,7/8/24,,,,8/8/24,8/8/24,35,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
3aa08d57-5ff7-412d-804f-e10c2dab3e7a,F-20,Floor Panel,Delivered,Ship,,Complete,100,8/15/24,,,,10/28/24,10/28/24,60,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
5ccd5a0b-4a20-4bfb-bc94-408da64a97fc,F-20,Floor Panel,Delivered,Ship,,Complete,100,3/25/25,,,Andres,3/28/25,3/28/25,192,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
a89409d3-855f-4926-b8b5-acb9d4704e45,F-21,Floor Panel,Delivered,Ship,,Complete,100,7/10/24,,,,8/8/24,8/8/24,29,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
7db0eea2-d972-4fd4-a421-c33df2001bc3,F-21,Floor Panel,Delivered,Ship,,Complete,100,3/25/25,,,Adrian,3/28/25,3/28/25,32,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
2515432b-ec65-4ff9-ad20-84994ac0e313,F-21A,Floor Panel,Delivered,Ship,,Complete,100,3/25/25,,,Andres,3/28/25,3/28/25,136,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
cefe9f3f-ef5a-497c-9038-1cf245741fb8,F-22,Floor Panel,Delivered,Ship,,Complete,100,7/9/24,,,,8/8/24,8/8/24,29,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
d7275cd9-6b76-4eec-891d-65b9f73dff27,F-22,Floor Panel,Delivered,Ship,,Complete,100,3/25/25,,,Adrian,3/28/25,3/28/25,102,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
193efccd-cc77-49ca-b660-631a4e4728a7,F-23,Floor Panel,Delivered,Ship,,Complete,100,7/8/24,,,,8/8/24,8/8/24,29,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
da4b631f-8059-4091-8dd5-abd6e62b2b75,F-23,Floor Panel,Delivered,Ship,,Complete,100,5/21/25,,,Andres,5/29/25,5/29/25,141,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
2c083dcf-2987-493c-a9eb-e0ce80fb0010,F-24A,Floor Panel,Delivered,Ship,,Complete,100,5/21/25,,,Adrian,5/29/25,5/29/25,90,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
675bfc03-874e-41f9-9e85-b42a786079a9,F-24B,Floor Panel,Delivered,Ship,,Complete,100,5/21/25,,,Adrian,5/29/25,5/29/25,90,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
e5bc7d47-0b80-4823-96c7-1750dc0cdb40,F-25,Floor Panel,Delivered,Ship,,Complete,100,5/20/25,,,Andres,5/29/25,5/29/25,131,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
5d9f4630-f011-48b0-9d4f-27bcfe1c1275,F-26,Floor Panel,Delivered,Ship,,Complete,100,5/22/25,,,Andres,5/29/25,5/29/25,158,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
b272d6cb-67db-4c2d-b447-4632a9f37314,F-27,Floor Panel,Delivered,Ship,,Complete,100,5/21/25,,,Adrian,5/29/25,5/29/25,190,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
a14d5be6-5d60-4376-9fdb-959f39a867ce,F-28,Floor Panel,Delivered,Ship,,Complete,100,5/21/25,,,Andres,5/29/25,5/29/25,87,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
8c355a08-677a-4799-99b5-b2ed25e65f1f,F-29,Floor Panel,Delivered,Ship,,Complete,100,5/22/25,,,Andres,5/29/25,5/29/25,160,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
bddff3c2-6be3-41b3-95a7-d31d84690a24,F-2A,Floor Panel,Delivered,Ship,,Complete,100,6/21/24,,,,8/8/24,8/8/24,84,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
c03e7492-cf95-4d7a-a398-16a9da9caa78,F-2A,Floor Panel,Delivered,Ship,,Complete,100,12/3/24,,,,5/5/25,5/5/25,168,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
979dbc0c-4643-4571-93f9-4739e8b548d2,F-3,Floor Panel,Delivered,Ship,,Complete,100,7/2/24,,,,8/8/24,8/8/24,225,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
7d33e1dd-3d7e-4be6-898c-3d9ea00aab24,F-3,Floor Panel,Delivered,Ship,,Complete,100,12/2/24,,,,5/5/25,5/5/25,144,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
f0812b18-47cc-4cc3-835b-b5a33d0a0b31,F-3,Floor Panel,Delivered,Ship,,Complete,100,10/9/24,,,,2/5/25,2/5/25,21,TEK-018-ASPENGLENSD-5,,22:03.7,,,,7/16/25 00:00,
383dd2ae-5b19-4d7c-916b-7872bd54a258,F-3,Floor Panel,Delivered,Ship,,Complete,100,8/15/24,,,,10/31/24,10/31/24,228,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
3c11f2ae-dce8-4e70-92d0-7d01c3ad61ce,F-3,Floor Panel,Delivered,Ship,,Complete,100,3/14/25,,,Adrian,3/28/25,3/28/25,74,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
07cb77f9-436e-4add-a8d2-f9e2069c293e,F-30,Floor Panel,Delivered,Ship,,Complete,100,5/22/25,,,Andres,5/29/25,5/29/25,85,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
880df792-c50d-4f4b-9d76-48ce471e2158,F-31,Floor Panel,Delivered,Ship,,Complete,100,5/29/25,,,Adrian,5/29/25,5/29/25,258,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
d2242ef3-da5f-4c5f-bd61-ae53b6398095,F-32,Floor Panel,Delivered,Ship,,Complete,100,5/28/25,,,Andres,5/29/25,5/29/25,362,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
28638236-925b-486a-9bd4-f2d5a44a3ab6,F-33,Floor Panel,Delivered,Ship,,Complete,100,5/27/25,,,Adrian,5/29/25,5/29/25,312,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
127967c0-7e67-4c37-824b-e15900f24702,F-34,Floor Panel,Delivered,Ship,,Complete,100,5/23/25,,,Andres,5/29/25,5/29/25,279,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
9664e5a1-7b51-48fe-9309-cb13ca197ce0,F-35,Floor Panel,Delivered,Ship,,Complete,100,5/22/25,,,Mike,5/29/25,5/29/25,57,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
182ab19e-9d81-475d-ad4b-8e54042368ed,F-36,Floor Panel,Delivered,Ship,,Complete,100,5/27/25,,,Mike,5/29/25,5/29/25,62,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
34f69eb7-0876-4642-97c1-874582265b5b,F-4,Floor Panel,Delivered,Ship,,Complete,100,7/2/24,,,,8/8/24,8/8/24,253,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
46eaf262-293e-4ce2-9db8-22d53262bb98,F-4,Floor Panel,Delivered,Ship,,Complete,100,12/3/24,,,,5/5/25,5/5/25,324,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
d39a076d-b9e2-4bc0-b4f6-43d624728d8d,F-4,Floor Panel,Delivered,Ship,,Complete,100,10/9/24,,,,2/5/25,2/5/25,102,TEK-018-ASPENGLENSD-5,,22:03.7,,,,7/16/25 00:00,
6b0fe8ab-e7db-4ea2-82b3-0daa89e0c2a6,F-4,Floor Panel,Delivered,Ship,,Complete,100,8/14/24,,,,10/31/24,10/31/24,228,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
bb0b2956-78bb-4ab2-8dbf-7edfc95c224f,F-4,Floor Panel,Delivered,Ship,,Complete,100,3/19/25,,,Adrian,3/28/25,3/28/25,97,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
894a72f9-99a9-4fa6-bc7d-e1ee48ad9b09,F-5,Floor Panel,Delivered,Ship,,Complete,100,6/27/24,,,,8/8/24,8/8/24,276,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
d4c3fd87-c5e9-47ee-9273-2c142bdea60d,F-5,Floor Panel,Delivered,Ship,,Complete,100,12/2/24,,,,5/5/25,5/5/25,260,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
63b1bb61-ae37-4069-b019-244a5eb5496e,F-5,Floor Panel,Delivered,Ship,,Complete,100,10/10/24,,,,2/5/25,2/5/25,221,TEK-018-ASPENGLENSD-5,,22:03.7,,,,7/16/25 00:00,
a5f6195f-f0c8-49dc-b572-e12a69b0d3c3,F-5,Floor Panel,Delivered,Ship,,Complete,100,8/16/24,,,,10/28/24,10/28/24,152,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
22d2234c-419a-40ee-849a-ff19165dcb85,F-5,Floor Panel,Delivered,Ship,,Complete,100,3/17/25,,,Adrian,3/28/25,3/28/25,155,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
262bc775-7c25-474e-ac39-321350126810,F-5A,Floor Panel,Delivered,Ship,,Complete,100,8/16/24,,,,10/31/24,10/31/24,35,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
6b184cdf-2a9a-4a96-ad2e-17f7749b3e55,F-6,Floor Panel,Delivered,Ship,,Complete,100,7/1/24,,,,8/8/24,8/8/24,110,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
125fe50f-9673-4ab5-b523-5ffdd540d3af,F-6,Floor Panel,Delivered,Ship,,Complete,100,10/10/24,,,,2/5/25,2/5/25,100,TEK-018-ASPENGLENSD-5,,22:03.7,,,,7/16/25 00:00,
03f98e24-bea3-4cf5-8e4a-98359f225d6f,F-6,Floor Panel,Delivered,Ship,,Complete,100,3/17/25,,,Andres,3/28/25,3/28/25,117,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
eaa271d5-7ff7-4bfc-8f37-542ace79ff48,F-6A,Floor Panel,Delivered,Ship,,Complete,100,7/1/24,,,,8/8/24,8/8/24,158,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
bc07499f-c5f0-4dcf-991b-041972113f6b,F-7,Floor Panel,Delivered,Ship,,Complete,100,6/27/24,,,,8/8/24,8/8/24,230,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
909aaa2c-e203-4626-9a91-d6928ad38e50,F-7,Floor Panel,Delivered,Ship,,Complete,100,12/5/24,,,,5/5/25,5/5/25,187,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
23af7e71-26bb-45fc-8257-3a062394cba8,F-7,Floor Panel,Delivered,Ship,,Complete,100,10/18/24,,,,2/5/25,2/5/25,374,TEK-018-ASPENGLENSD-5,,22:03.7,,,,7/16/25 00:00,
591654b9-7cda-4a07-a382-221ee2d158d1,F-7,Floor Panel,Delivered,Ship,,Complete,100,8/16/24,,,,10/31/24,10/31/24,81,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
7ff90e48-2af1-4ecb-8293-81e469dd9f58,F-7,Floor Panel,Delivered,Ship,,Complete,100,3/17/25,,,Adrian,3/28/25,3/28/25,145,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
f7b835ea-a2e6-4477-bddd-1b5e5eb037c3,F-7A,Floor Panel,Delivered,Ship,,Complete,100,6/28/24,,,,8/8/24,8/8/24,105,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
d343ffc1-145e-4082-9310-c5933435a7d9,F-8,Floor Panel,Delivered,Ship,,Complete,100,6/25/24,,,,8/8/24,8/8/24,488,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
096cfeb1-a2c4-4757-b9e0-c5f1e4b3e5de,F-8,Floor Panel,Delivered,Ship,,Complete,100,12/4/24,,,,5/5/25,5/5/25,228,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
8f3f87ce-69c6-4b1a-9280-73d7aae5c659,F-8,Floor Panel,Delivered,Ship,,Complete,100,10/11/24,,,,2/5/25,2/5/25,369,TEK-018-ASPENGLENSD-5,,22:03.7,,,,7/16/25 00:00,
585402c2-9543-4288-9f45-f530a4eb6020,F-8,Floor Panel,Delivered,Ship,,Complete,100,8/14/24,,,,10/28/24,10/28/24,228,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
06a1492c-6c2a-495f-9a4a-7fc364d00019,F-8,Floor Panel,Delivered,Ship,,Complete,100,3/17/25,,,Andres,3/28/25,3/28/25,62,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
c58d3ad7-a545-47b9-887c-3ed003c772ed,F-9,Floor Panel,Delivered,Ship,,Complete,100,6/27/24,,,,8/8/24,8/8/24,273,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
63379028-3ef0-44b9-acfe-c636b8a48436,F-9,Floor Panel,Delivered,Ship,,Complete,100,12/4/24,,,,5/5/25,5/5/25,216,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
73bee22e-0818-4d33-bc90-353eec7aebd6,F-9,Floor Panel,Delivered,Ship,,Complete,100,10/14/24,,,,2/5/25,2/5/25,363,TEK-018-ASPENGLENSD-5,,22:03.7,,,,7/16/25 00:00,
5b9eabcb-fd70-439a-aaba-6ce8757dd5eb,F-9,Floor Panel,Delivered,Ship,,Complete,100,8/13/24,,,,10/28/24,10/28/24,112,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
32a9fe19-4cef-417d-9a43-4b8db116492e,F-9,Floor Panel,Delivered,Ship,,Complete,100,3/17/25,,,Andres,3/28/25,3/28/25,218,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
b7b4153b-1217-4cff-8b94-ca73712ee7fd,R-1,Roof Panel,Delivered,Ship,,Complete,100,3/31/25,,,Andres,5/7/25,5/7/25,41,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
